date,original_turnover,restored_embedded_cost,overlay_final_turnover,overlay_transaction_cost,overlay_slippage,gross_overlay_return_delta,final_overlay_return,effective_technology_exposure
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038055747658261,0.0
2024-11-27,0.6298915772946536,0.0006298915772946536,0.6298915772946536,0.0006298915772946536,0.0006298915772946536,0.0,-0.0056407946292054536,0.3605246814677754
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0062284168792159,0.3605246814677754
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036825409232767,0.3605246814677754
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0009862565474805,0.3605246814677754
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140645381616556,0.3605246814677754
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0019872238082121,0.3605246814677754
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0093713706382719,0.3605246814677754
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042231638669366,0.3605246814677754
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068404179173532,0.3605246814677754
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.007996095530092,0.3605246814677754
2024-12-12,1.0,0.001,1.0,0.001,0.001,0.0,-0.0027817519131195,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0003273891094273,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0001092412918295,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0001092293594731,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.000142177058596,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004382212317479,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0002189263266547,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0002190549944582,0.0
2024-12-27,0.07999999999999999,7.999999999999999e-05,0.07999999999999999,7.999999999999999e-05,7.999999999999999e-05,0.0,0.0003579257660656,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.001091487481453,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0011348820685444,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0008485269306326,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.0824707338810015e-05,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.000218855812641,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0002184552936266,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0004687957522802,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0017839694386529,0.0
2025-01-14,1.0,0.001,1.0,0.001,0.001,0.0,0.008047790277781998,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0100209953398679,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0043115927108864,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0057317881674505,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0114802048917299,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024458188799659,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0020099199206302,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0013121701827252,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063951451147271,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0014274933852968,0.0
2025-01-29,0.5850000000000001,0.0005850000000000001,0.5850000000000001,0.0005850000000000001,0.0005850000000000001,0.0,-0.0013945432538048001,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0077362933810163,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0192288948456725,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0055766568086712,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0159111921821224,0.0
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0044405205506394,0.0
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.009674457618992,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041168444091246,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0162432585956096,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0078446170057531,0.0
2025-02-12,0.6037749300478626,0.0006037749300478627,0.6037749300478626,0.0006037749300478627,0.0006037749300478627,0.0,-0.007706582642596163,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0105424932873211,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028337530056184,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0113719862473805,0.0
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064543731225207,0.0
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046909195668878,0.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.019948505233999,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029266001758549,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0082741768219477,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006239648783087,0.0
2025-02-27,0.49017788299489434,0.0004901778829948944,0.49017788299489434,0.0004901778829948944,0.0004901778829948944,0.0,-0.012117015587443793,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0011541242168534,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110578215192398,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048930783796267,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0273684459855725,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058370786720248,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0043365383209505,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0224345601812482,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,-7.591110214914663e-05,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002567507119833,0.0
2025-03-13,0.6,0.0006,0.6,0.0006,0.0006,0.0,-0.006321083060479,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0195874275498321,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.014088163398857,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030356298563489,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.006306706080899,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034117319902526,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044139745464284,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0054300677026315,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0008683765839072,0.0
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025739349022557,0.0
2025-03-27,1.0,0.001,1.0,0.001,0.001,0.0,-0.0027819709459463,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002380181389121,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0008828282602931,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0006820841056077,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,-5.058964410459927e-05,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0001093110774117,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0003282465879159,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091759935343,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.000218415412327,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,0.9999999999999999,0.0009999999999999998,0.9999999999999999,0.0009999999999999998,0.0009999999999999998,0.0,-0.0506373607662629,0.3279999999999999
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0217134215820441,0.3279999999999999
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0040409842622078,0.3279999999999999
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0489451982562624e-05,0.3279999999999999
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037111079266437,0.3279999999999999
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0111063721592007,0.3279999999999999
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.018534472061967,0.3279999999999999
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0222133605021925,0.3279999999999999
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0040249499497891,0.3279999999999999
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0196344405100781,0.3279999999999999
2025-04-25,0.6719999999999999,0.000672,0.6719999999999999,0.000672,0.000672,0.0,0.0031050672117261006,0.6
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.002418486835142,0.6
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0054457475576533,0.6
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007147246440129,0.6
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0033237777869238,0.6
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.021251819048014,0.6
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.34434741283849e-05,0.6
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043988300873452,0.6
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034409870529741,0.6
2025-05-08,1.0,0.001,1.0,0.001,0.001,0.00628710976896844,0.01542819639601464,1.1392940499291175
2025-05-09,0.5,0.0005,0.5,0.0005,0.0005,0.004608249128822073,0.013289673844873373,1.6392940499291175
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.030524149791004283,0.10784117732625087,1.6392940499291175
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.012337814975947516,0.04279938236661862,1.6392940499291175
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0017353247931252446,0.007752089972722144,1.6392940499291175
2025-05-15,0.0,0.0,0.0,0.0,0.0,-0.002836371558313824,-0.008327935204629024,1.6392940499291175
2025-05-16,0.0,0.0,0.0,0.0,0.0,-0.0006481015172281741,-0.000648865056900446,1.6392940499291175
2025-05-19,0.0,0.0,0.0,0.0,0.0,-0.002562650145226826,-0.007684864987190826,1.6392940499291175
2025-05-20,0.0,0.0,0.0,0.0,0.0,-0.0007555646115404029,-0.0031823549905803028,1.6392940499291175
2025-05-21,0.0,0.0,0.0,0.0,0.0,-0.007659553842453984,-0.028400150390217985,1.6392940499291175
2025-05-22,0.7,0.0007,0.7,0.0007,0.0007,1.208959639545751e-19,0.0010112834658976,1.3392940499291175
2025-05-23,0.5878377156756293,0.0005878377156756292,0.5878377156756294,0.0005878377156756293,0.0005878377156756293,3.953426105850021e-19,-0.01920655379829353,1.914969481280376
2025-05-27,0.0,0.0,0.0,0.0,0.0,-9.829506186919613e-19,0.047191003567117,1.914969481280376
2025-05-28,0.0,0.0,0.0,0.0,0.0,1.842956488706312e-19,-0.012133690503378,1.914969481280376
2025-05-29,0.0,0.0,0.0,0.0,0.0,-8.378764190065268e-20,0.0056372234747879,1.914969481280376
2025-05-30,0.0,0.0,0.0,0.0,0.0,6.611776998494534e-20,-0.0054865113895586,1.914969481280376
2025-06-02,0.0,0.0,0.0,0.0,0.0,-3.2722591140776076e-19,0.0186666544656237,1.914969481280376
2025-06-03,0.0,0.0,0.0,0.0,0.0,-3.246711012973544e-19,0.0185714235844399,1.914969481280376
2025-06-04,0.0,0.0,0.0,0.0,0.0,-1.0930056455801646e-19,-0.0009089422500995001,1.914969481280376
2025-06-05,0.0,0.0,0.0,0.0,0.0,3.1749079774685355e-19,-0.015159574540175,1.914969481280376
2025-06-06,0.0,0.0,0.0,0.0,0.0,-4.1244333181398503e-19,0.024059899363736,1.914969481280376
2025-06-09,0.48,0.00048,0.4799999999999999,0.00047999999999999996,0.00047999999999999996,0.0,0.0016837417303019,0.66
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0199212786479123,0.66
2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0083494202341452,0.66
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0046921982843082,0.66
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0067590274347733,0.66
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0063264963683865,0.66
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0017613257203394,0.66
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061443457699974,0.66
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.005653939919479,0.66
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120163401764069,0.66
2025-06-24,0.558603873345216,0.000558603873345216,0.558603873345216,0.000558603873345216,0.000558603873345216,0.0,-0.00969591398305662,0.0
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077330459382286,0.0
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0166744614179499,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040461008963595,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054035634214316,0.0
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0175489934878739,0.0
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0197110745746811,0.0
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0014849216463177,0.0
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128579563955023,0.0
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0263294130528154,0.0
2025-07-09,0.6,0.0006,0.6,0.0006,0.0006,0.0,0.0070741809182139,0.81
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0108481872220068,0.81
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059847672775306,0.81
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111249640047878,0.81
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031248848319356,0.81
2025-07-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009598481720096,0.81
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0097753255743812,0.81
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0011649719786177,0.81
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0060845845427705,0.81
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,8.753635225179233e-05,0.81
2025-07-23,0.4,0.0004,0.4,0.0004,0.0004,0.0,0.013304102047127201,0.0
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067908127630652,0.0
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0139243081917107,0.0
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111538600000094,0.0
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0112222699230561,0.0
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155600824887195,0.0
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079452227770058,0.0
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0174492466284995,0.0
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0146065002690399,0.0
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0024155340208101,0.0
2025-08-06,1.0,0.001,1.0,0.001,0.001,0.0,0.0048922123840385,0.7198373401464053
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0020936335034122,0.7198373401464053
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0105883842954802,0.7198373401464053
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059113780060951,0.7198373401464053
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0130731155800113,0.7198373401464053
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.005245627087968,0.7198373401464053
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012064623039871,0.7198373401464053
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033539827847509,0.7198373401464053
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030527014146355,0.7198373401464053
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0091106541191149,0.7198373401464053
2025-08-20,0.6469685516906633,0.0006469685516906632,0.6469685516906633,0.0006469685516906632,0.0006469685516906632,0.0,0.002293636984241937,0.0
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0046031642513138,0.0
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0258279647208741,0.0
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.002370172520855,0.0
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0016010587612751,0.0
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0091082299587555,0.0
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0049290701371631,0.0
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0025581058676443,0.0
2025-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0002326765054071,0.0
2025-09-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0087608206943996,0.0
2025-09-04,0.6,0.0006,0.6,0.0006,0.0006,0.0,-0.0019566774637896998,0.0
2025-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0077929947170516,0.0
2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0059607309850248,0.0
2025-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0023844254569012,0.0
2025-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0096163671639783,0.0
2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0079567519082001,0.0
2025-09-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007484053482156,0.0
2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0037256366660816,0.0
2025-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0076409350327253,0.0
2025-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0043375585924705,0.0
2025-09-18,0.75,0.00075,0.75,0.00075,0.00075,0.0,-0.0041280102936134995,0.0
2025-09-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0094174792334342,0.0
2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009084429704987,0.0
2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0110938463419626,0.0
2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0054418299344498,0.0
2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0025833351599863,0.0
2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0096394412426977,0.0
2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.008961024138646,0.0
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045116301313616,0.0
2025-10-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026744045193749,0.0
2025-10-02,0.6399999999999999,0.0006399999999999999,0.6399999999999999,0.0006399999999999999,0.0006399999999999999,0.00400898091206179,0.009461364069399989,1.3305283684546814
2025-10-03,0.0,0.0,0.0,0.0,0.0,-0.0010631018828897668,-0.005999669519357767,1.3305283684546814
2025-10-06,0.0,0.0,0.0,0.0,0.0,0.005789572445090985,0.026356160371095984,1.3305283684546814
2025-10-07,0.0,0.0,0.0,0.0,0.0,-0.0044662223020343495,-0.017592998328635548,1.3305283684546814
2025-10-08,0.0,0.0,0.0,0.0,0.0,0.0059774368819253566,0.027603660985324657,1.3305283684546814
2025-10-09,0.0,0.0,0.0,0.0,0.0,-0.0006992136270033379,-0.009092197097009636,1.3305283684546814
2025-10-10,0.0,0.0,0.0,0.0,0.0,-0.009224986142205818,-0.07500107175867653,1.3305283684546814
2025-10-13,0.0,0.0,0.0,0.0,0.0,0.007819583660460023,0.049420623333230024,1.3305283684546814
2025-10-14,0.0,0.0,0.0,0.0,0.0,-0.003908209835469902,-0.016844764816695102,1.3305283684546814
2025-10-15,0.0,0.0,0.03044722651004697,3.044722651004697e-05,3.044722651004697e-05,0.006847412241560915,0.022866697414997722,1.391422821474775
2025-10-16,0.623351752108611,0.000623351752108611,0.6143754716691081,0.0006143754716691081,0.0006143754716691081,0.0006834324975617581,0.001059056810722553,1.451422821474775
2025-10-17,0.0,0.0,0.0,0.0,0.0,-0.0006408883321242346,-0.0031983666635578348,1.451422821474775
2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0002668975412244024,0.025694908349401302,1.451422821474775
2025-10-21,0.0,0.0,0.0,0.0,0.0,-0.00041913009224613606,-0.008139299050692736,1.451422821474775
2025-10-22,0.0,0.0,0.0,0.0,0.0,-0.0011854877535951156,-0.023802299101303916,1.451422821474775
2025-10-23,0.0,0.0,0.0,0.0,0.0,0.0012176709534969551,0.030690092325502856,1.451422821474775
2025-10-24,0.0,0.0,0.0,0.0,0.0,0.00041217083635348094,0.01924773342854978,1.451422821474775
2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0008823656657999755,0.03701731566850877,1.451422821474775
2025-10-28,0.0,0.0,0.0,0.0,0.0,-0.0005332862059250012,0.004444184248722799,1.451422821474775
2025-10-29,0.0,0.0,0.11698195070899353,0.00011698195070899353,0.00011698195070899353,0.004320252197841424,0.015125725525632138,1.685386722892762
2025-10-30,0.4535721473156531,0.0004535721473156531,0.453572147315653,0.000453572147315653,0.000453572147315653,8.630267638295617e-19,-0.03282277084636235,1.4028038537014558
2025-10-31,0.0,0.0,0.0,0.0,0.0,-2.6709237809812137e-19,0.0067022185831082,1.4028038537014558
2025-11-03,0.0,0.0,0.0,0.0,0.0,-2.722422130447514e-19,0.0063547539463656,1.4028038537014558
2025-11-04,0.0,0.0,0.0,0.0,0.0,1.126312512570151e-18,-0.0378789656865251,1.4028038537014558
2025-11-05,0.0,0.0,0.0,0.0,0.0,-3.549065304099888e-19,0.0133291315640591,1.4028038537014558
2025-11-06,0.0,0.0,0.0,0.0,0.0,1.0276641316211233e-18,-0.034822556729443,1.4028038537014558
2025-11-07,0.0,0.0,0.0,0.0,0.0,1.6973049886956973e-19,-0.0019405361220850997,1.4028038537014558
2025-11-10,0.0,0.0,0.0,0.0,0.0,-1.220510190398487e-18,0.0345938411719455,1.4028038537014558
2025-11-11,0.0,0.0,0.0,0.0,0.0,1.492803138221495e-19,-0.00031933200261109984,1.4028038537014558
2025-11-12,0.0,0.0,0.0,0.0,0.0,3.9045530432410683e-20,0.0024215476751117,1.4028038537014558
2025-11-13,0.23338687553151918,0.0002333868755315192,0.23338687553151918,0.0002333868755315192,0.0002333868755315192,1.135365150631142e-18,-0.02056441511627772,1.1260301026384174
2025-11-14,0.0,0.0,0.0,0.0,0.0,-3.767224391641974e-20,-0.0030044155036949,1.1260301026384174
2025-11-17,0.0,0.0,0.0,0.0,0.0,4.695117538161367e-19,-0.0149357388649708,1.1260301026384174
2025-11-18,0.0,0.0,0.0,0.0,0.0,6.745430074404309e-19,-0.0112794985555837,1.1260301026384174
2025-11-19,0.0,0.0,0.0,0.0,0.0,-3.255950626088719e-19,0.0066474770721216,1.1260301026384174
2025-11-20,0.0,0.0,0.0,0.0,0.0,1.3127584306866263e-18,-0.0300324706187507,1.1260301026384174
2025-11-21,0.0,0.0,0.0,0.0,0.0,-4.1672113541462656e-19,0.0178120731674656,1.1260301026384174
2025-11-24,0.0,0.0,0.0,0.0,0.0,-1.421372074934448e-18,0.0263192417195323,1.1260301026384174
2025-11-25,0.0,0.0,0.0,0.0,0.0,-3.409010727263708e-19,0.0126820506294053,1.1260301026384174
2025-11-26,0.0,0.0,0.0,0.0,0.0,-4.982649971854552e-19,0.0148220054495414,1.1260301026384174
2025-11-28,0.6,0.0006,0.6,0.0006,0.0006,0.0,0.008357899418682601,0.0
2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0047867898496426,0.0
2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0113860198066757,0.0
2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.014055485804981,0.0
2025-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0002108995660778,0.0
2025-12-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037835193022067,0.0
2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120672965468331,0.0
2025-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0028708509341693,0.0
2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0141378877071512,0.0
2025-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0050982404287624,0.0
2025-12-12,0.5999999999999999,0.0005999999999999998,0.5999999999999999,0.0005999999999999998,0.0005999999999999998,0.0,-0.0076800828114016,0.0
2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0010106108697348,0.0
2025-12-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062208538784994,0.0
2025-12-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0125805298360888,0.0
2025-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0065936615972167,0.0
2025-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0091675711299795,0.0
2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.014482373091442,0.0
2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0003329418737198,0.0
2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.00361693856684,0.0
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0001928810686785,0.0
2025-12-29,0.24714038007966493,0.0002471403800796649,0.24714038007966493,0.0002471403800796649,0.0002471403800796649,0.0,-0.007428483939573964,0.0
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019001335481346,0.0
2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111171389267654,0.0
2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0225042805388551,0.0
2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0154925273921057,0.0
2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.022150638008975,0.0
2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0246165852160642,0.0
2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0163972697398759,0.0
2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0179587448594302,0.0
2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0084070058559718,0.0
2026-01-13,0.8101779684234914,0.0008101779684234915,0.8101779684234914,0.0008101779684234915,0.0008101779684234915,0.0,0.010636172879908508,0.0
