date,source_model,daily_original_034_return,daily_use_expanded,daily_source_switch_cost,daily_corrected_034_return,switch_transition,switch_gross_source_switch_turnover,switch_gross_source_switch_cost,switch_selected_source_cost_already_embedded_on_transition_date,switch_missing_source_switch_cost,switch_same_day_internal_rebalance,switch_method,feature_growth_strength,feature_soxx_strength,feature_risk_off_strength,feature_crash_pressure,feature_score_gap,feature_total_budget,feature_conviction_scale,feature_allowed_TQQQ_saved,weight_BIL,asset_return_BIL,weight_ERX,asset_return_ERX,weight_FEZ,asset_return_FEZ,weight_GLD,asset_return_GLD,weight_IEF,asset_return_IEF,weight_IWM,asset_return_IWM,weight_QQQM,asset_return_QQQM,weight_SOXL,asset_return_SOXL,weight_SOXX,asset_return_SOXX,weight_TLT,asset_return_TLT,weight_TNA,asset_return_TNA,weight_TQQQ,asset_return_TQQQ,weight_UXI,asset_return_UXI,weight_XLB,asset_return_XLB,weight_XLE,asset_return_XLE,weight_XLF,asset_return_XLF,weight_XLI,asset_return_XLI,weight_XLP,asset_return_XLP,weight_XLRE,asset_return_XLRE,weight_XLU,asset_return_XLU,weight_XLV,asset_return_XLV,weight_XSOE,asset_return_XSOE
2024-12-11,022F_BASE,0x1.06041c661269cp-7,False,0x0.0p+0,0x1.06041c661269cp-7,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x0.0p+0,0x1.cab98a9d94000p-14,0x1.83d2ca842bfdep-3,0x1.bf2483b8d6c00p-9,0x1.47ae147ae147bp-4,0x1.a5ae42c9b1400p-9,0x0.0p+0,0x1.38676a1d48d80p-7,0x0.0p+0,-0x1.8342a42386f00p-9,0x0.0p+0,0x1.2844a46dbfc00p-8,0x1.712d61d1383b0p-2,0x1.265f7344197c0p-6,0x0.0p+0,0x1.37d12ff98c4e0p-4,0x0.0p+0,0x1.9bf567da1f400p-6,0x0.0p+0,-0x1.35ced4ea09200p-7,0x0.0p+0,0x1.ab1baa2033800p-7,0x0.0p+0,0x1.b5d25205791a0p-5,0x0.0p+0,-0x1.159e4ca7e0280p-8,0x0.0p+0,-0x1.cd2af85c85200p-9,0x1.7afdb3cdf9740p-2,0x1.b3aa35a26bc00p-10,0x0.0p+0,0x1.07bac72800e00p-9,0x0.0p+0,-0x1.2dc11169c3800p-9,0x0.0p+0,-0x1.f39b5d8179800p-8,0x0.0p+0,-0x1.4e253b8c6aa00p-9,0x0.0p+0,-0x1.9b1269791ec80p-8,0x0.0p+0,-0x1.bdb2b51e68580p-7,0x0.0p+0,0x1.db33897541000p-8
2024-12-12,022F_BASE,-0x1.d31358c925e98p-10,False,0x0.0p+0,-0x1.d31358c925e98p-10,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.c9ee3c652c000p-13,0x0.0p+0,-0x1.0be5bef69b560p-6,0x0.0p+0,-0x1.9735d6f5f3680p-8,0x0.0p+0,-0x1.e080389bce9c0p-7,0x0.0p+0,-0x1.f3670781c1200p-9,0x0.0p+0,-0x1.a9d955a4ce180p-7,0x0.0p+0,-0x1.a49f2c7a92400p-8,0x0.0p+0,-0x1.73579935ac960p-6,0x0.0p+0,-0x1.fcdda8054f100p-8,0x0.0p+0,-0x1.8e0a6eff28100p-7,0x0.0p+0,-0x1.4ecf7355f1d80p-5,0x0.0p+0,-0x1.44c82b60b77c0p-6,0x0.0p+0,-0x1.b29aed98d0940p-7,0x0.0p+0,-0x1.c790b9ccbe600p-8,0x0.0p+0,-0x1.089b9c49898c0p-7,0x0.0p+0,-0x1.218411a727600p-8,0x0.0p+0,-0x1.a494d2dcf8300p-8,0x0.0p+0,0x1.7f911256ace00p-9,0x0.0p+0,-0x1.6d844a3404800p-11,0x0.0p+0,-0x1.0e2d6141c1c00p-11,0x0.0p+0,-0x1.04816970b7400p-7,0x0.0p+0,-0x1.d7c7cac5e4680p-8
2024-12-13,022F_BASE,0x1.574ad849f5f26p-12,False,0x0.0p+0,0x1.574ad849f5f26p-12,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.572fe08474000p-12,0x0.0p+0,-0x1.798233213abc0p-7,0x0.0p+0,0x1.99c19ff86f000p-8,0x0.0p+0,-0x1.8c3782e716bc0p-7,0x0.0p+0,-0x1.3254fa6632880p-8,0x0.0p+0,-0x1.c19af0d216500p-8,0x0.0p+0,0x1.fc031f276d600p-8,0x0.0p+0,0x1.426249e7d8e80p-4,0x0.0p+0,0x1.c90a82967c340p-6,0x0.0p+0,-0x1.4e979d8961ac0p-7,0x0.0p+0,-0x1.49af5ecd93c80p-6,0x0.0p+0,0x1.5ff10a9a50c80p-6,0x0.0p+0,-0x1.5d0da8c5ac680p-8,0x0.0p+0,-0x1.1858e8d8ef300p-7,0x0.0p+0,-0x1.48e13c39fd680p-8,0x0.0p+0,-0x1.a701562754c00p-11,0x0.0p+0,-0x1.5672736049700p-9,0x0.0p+0,-0x1.4eabfce196e00p-9,0x0.0p+0,-0x1.124460ce38c80p-8,0x0.0p+0,0x1.51d3f6681f800p-11,0x0.0p+0,-0x1.291e8eb678000p-13,0x0.0p+0,0x1.73e7b6b2cca00p-9
2024-12-16,022F_BASE,0x1.ca30f1a6633b3p-14,False,0x0.0p+0,0x1.ca30f1a6633b3p-14,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.c9ae4bcde0000p-14,0x0.0p+0,-0x1.68168ac234300p-5,0x0.0p+0,-0x1.5586570b47f80p-8,0x0.0p+0,0x1.3c90fe96eee00p-9,0x0.0p+0,0x1.4fadf8e22e000p-12,0x0.0p+0,0x1.813a6e5412b00p-8,0x0.0p+0,0x1.d116288a31f00p-7,0x0.0p+0,0x1.e2fae2dc00f00p-5,0x0.0p+0,0x1.2fc199322cbc0p-6,0x0.0p+0,0x1.8899112f8da00p-9,0x0.0p+0,0x1.224673cb2bfc0p-6,0x0.0p+0,0x1.6473cacf0a5c0p-5,0x0.0p+0,0x1.9112979288000p-10,0x0.0p+0,-0x1.221c5d8121380p-7,0x0.0p+0,-0x1.67ecb9c1d6620p-6,0x0.0p+0,-0x1.dc3be9b799600p-10,0x0.0p+0,0x1.c9b670d6a6800p-11,0x0.0p+0,-0x1.577e9807d4580p-8,0x0.0p+0,-0x1.50a12ef487a00p-8,0x0.0p+0,-0x1.05abf9ae26740p-7,0x0.0p+0,-0x1.8675a1348a380p-7,0x0.0p+0,-0x1.5e3e42995d880p-8
2024-12-17,022F_BASE,0x1.ca2421b573e27p-14,False,0x0.0p+0,0x1.ca2421b573e27p-14,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.ca5fd9e3d8000p-14,0x0.0p+0,-0x1.095c7837c8940p-6,0x0.0p+0,0x1.a6517f1120000p-13,0x0.0p+0,-0x1.f722df4fa8100p-9,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.772349a193ac0p-7,0x0.0p+0,-0x1.132462c642280p-8,0x0.0p+0,-0x1.5bbccac3f0c80p-5,0x0.0p+0,-0x1.cf7d8918b7100p-7,0x0.0p+0,0x1.3edb514054800p-9,0x0.0p+0,-0x1.23b3aa7964980p-5,0x0.0p+0,-0x1.b70ed584d6c00p-7,0x0.0p+0,-0x1.23f95fa82fd00p-6,0x0.0p+0,-0x1.6b1d1b21ed900p-8,0x0.0p+0,-0x1.e830dfe7dfc00p-8,0x0.0p+0,-0x1.cfdc2f2ca5580p-8,0x0.0p+0,-0x1.2c2a795c54f40p-7,0x0.0p+0,-0x1.c1ad5c4002400p-10,0x0.0p+0,-0x1.243abd8b4bf80p-8,0x0.0p+0,-0x1.1046b33c49680p-8,0x0.0p+0,-0x1.78495e5c5fc00p-11,0x0.0p+0,-0x1.601efa0217f80p-8
2024-12-18,022F_BASE,0x0.0p+0,False,0x0.0p+0,0x0.0p+0,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x0.0p+0,0x0.0p+0,-0x1.c75a9fd6d5310p-5,0x0.0p+0,-0x1.9fde7c2f61a60p-6,0x0.0p+0,-0x1.3a540c78969a0p-6,0x0.0p+0,-0x1.fa89c9568a080p-8,0x0.0p+0,-0x1.6aadd7c497600p-5,0x0.0p+0,-0x1.26e14a170d400p-5,0x0.0p+0,-0x1.b2347ade18300p-4,0x0.0p+0,-0x1.2efcbed36f100p-5,0x0.0p+0,-0x1.99b96b8d1ffc0p-7,0x0.0p+0,-0x1.0b2f7fa2b59c4p-3,0x0.0p+0,-0x1.baccb62c8e980p-4,0x0.0p+0,-0x1.ccc63ad339b40p-5,0x0.0p+0,-0x1.d1b803924ee20p-6,0x0.0p+0,-0x1.e445be386c360p-6,0x0.0p+0,-0x1.ea84204aacfc0p-6,0x0.0p+0,-0x1.ced310e6a6240p-6,0x0.0p+0,-0x1.f2bda8e157140p-7,0x0.0p+0,-0x1.4092c9b75f6e0p-5,0x0.0p+0,-0x1.82a3dd0eeaf20p-6,0x0.0p+0,-0x1.bce15f3160c80p-7,0x0.0p+0,-0x1.76d8e9db7ac00p-6
2024-12-19,022F_BASE,0x1.2a2aba2423285p-13,False,0x0.0p+0,0x1.2a2aba2423285p-13,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.2a4d15e584000p-13,0x0.0p+0,-0x1.54e274390b240p-6,0x0.0p+0,-0x1.4521051be2200p-9,0x0.0p+0,0x1.74882ffb3d400p-10,0x0.0p+0,-0x1.28f3d603cec00p-8,0x0.0p+0,-0x1.22d2c4a9d5880p-8,0x0.0p+0,-0x1.3a5da91630200p-8,0x0.0p+0,-0x1.c25e6e162b140p-5,0x0.0p+0,-0x1.131ab0093cac0p-6,0x0.0p+0,-0x1.f02af00f71380p-7,0x0.0p+0,-0x1.1648dcc5a1cc0p-6,0x0.0p+0,-0x1.cf081a4abec80p-7,0x0.0p+0,-0x1.f7fab73b79a00p-10,0x0.0p+0,-0x1.60cb3d00683c0p-7,0x0.0p+0,-0x1.1c9af3a9f0e40p-7,0x0.0p+0,0x1.d3cb8239ff600p-9,0x0.0p+0,-0x1.5077a5f21f600p-10,0x0.0p+0,-0x1.d198c2da23d80p-8,0x0.0p+0,-0x1.195f3cec563a0p-6,0x0.0p+0,0x1.298c739ee3e00p-8,0x0.0p+0,-0x1.f055644c57c80p-8,0x0.0p+0,0x1.150e9b09c7c00p-8
2024-12-20,022F_BASE,0x1.cb821dbd85aeap-12,False,0x0.0p+0,0x1.cb821dbd85aeap-12,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.cb5fc72e74000p-12,0x0.0p+0,0x1.3fe6ea6e3d2c0p-6,0x0.0p+0,0x1.b2a7eecde4000p-12,0x0.0p+0,0x1.55e735b4d2980p-7,0x0.0p+0,0x1.e2f8f179cf200p-9,0x0.0p+0,0x1.33062309fc880p-7,0x0.0p+0,0x1.294e60eed0500p-7,0x0.0p+0,0x1.377ba6bb2fc00p-5,0x0.0p+0,0x1.b892cf433e100p-7,0x0.0p+0,0x1.752dfaff0f000p-8,0x0.0p+0,0x1.dbc102c87e2c0p-6,0x0.0p+0,0x1.a923198194e80p-6,0x0.0p+0,0x1.56a54eb802080p-6,0x0.0p+0,0x1.9708edf86c500p-7,0x0.0p+0,0x1.427d7a2ed0a00p-7,0x0.0p+0,0x1.e6b9ee0ca3c80p-7,0x0.0p+0,0x1.7ffdc41a81980p-7,0x0.0p+0,0x1.ccb2ab1b94400p-9,0x0.0p+0,0x1.2a8f8b307d680p-6,0x0.0p+0,0x1.05571c2d70a40p-6,0x0.0p+0,0x1.9d8ec4e16ee00p-7,0x0.0p+0,0x1.5391be868bb00p-8
2024-12-23,022F_BASE,0x0.0p+0,False,0x0.0p+0,0x0.0p+0,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x0.0p+0,0x0.0p+0,0x1.6ab018024b100p-7,0x0.0p+0,0x1.79396a1d69300p-8,0x0.0p+0,-0x1.34987a2673080p-8,0x0.0p+0,-0x1.2224618ef4680p-8,0x0.0p+0,-0x1.2d36a5004bc00p-9,0x0.0p+0,0x1.3b07671d36880p-7,0x0.0p+0,0x1.6424263aaafe0p-4,0x0.0p+0,0x1.efbef40aa0540p-6,0x0.0p+0,-0x1.2c9002b4f3880p-7,0x0.0p+0,-0x1.1efa2a39e2ec0p-7,0x0.0p+0,0x1.c858fc275e940p-6,0x0.0p+0,0x1.538ac7ce68000p-10,0x0.0p+0,-0x1.9673ce8d84c00p-11,0x0.0p+0,0x1.80dc39bbc1000p-8,0x0.0p+0,0x1.3abed0928da00p-9,0x0.0p+0,-0x1.d8b16c899d000p-13,0x0.0p+0,-0x1.594b188cf3280p-8,0x0.0p+0,0x1.2ace5b8fe8300p-8,0x0.0p+0,0x1.be1a689416c00p-9,0x0.0p+0,0x1.47434528f2a80p-7,0x0.0p+0,0x1.a642e18d32200p-9
2024-12-24,022F_BASE,0x1.cb1f2d390f659p-13,False,0x0.0p+0,0x1.cb1f2d390f659p-13,,nan,nan,nan,nan,,,0x1.b97c845d0d49ap-4,-0x1.762e939f635a0p-1,-0x1.6eb458f9e0d14p-1,-0x1.dde7b00c5f042p-5,0x1.9bc85d6a703b1p-12,0x1.872e60de10e24p-3,0x1.e8f9f915951acp-1,False,0x1.0000000000000p+0,0x1.cbbaefc62c000p-13,0x0.0p+0,0x1.04295d5990e00p-6,0x0.0p+0,0x1.cc62e7017e600p-9,0x0.0p+0,0x1.0518e6b485e00p-9,0x0.0p+0,0x1.1c4cb1e0a8800p-11,0x0.0p+0,0x1.25086311c0480p-7,0x0.0p+0,0x1.bdfb4c088d200p-7,0x0.0p+0,0x1.eccafcf815dc0p-6,0x0.0p+0,0x1.519244ef66e80p-7,0x0.0p+0,0x1.1524ccc047900p-8,0x0.0p+0,0x1.b18057e453500p-6,0x0.0p+0,0x1.4585e324184a0p-5,0x0.0p+0,0x1.b0ab94ff24200p-7,0x0.0p+0,0x1.625ccaa1f4b00p-8,0x0.0p+0,0x1.1532dea41f180p-7,0x0.0p+0,0x1.81bf070591200p-7,0x0.0p+0,0x1.000065e8bd980p-7,0x0.0p+0,0x1.afd18a7bf5300p-8,0x0.0p+0,0x1.b477965229e00p-8,0x0.0p+0,0x1.69e58883c7d00p-8,0x0.0p+0,0x1.0d3a99c7c6f00p-8,0x0.0p+0,0x1.f91c029735400p-10
2024-12-26,022F_BASE,0x1.cb644130ef30fp-13,False,0x0.0p+0,0x1.cb644130ef30fp-13,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.0000000000000p+0,0x1.cb1284a010000p-13,0x0.0p+0,-0x1.5171c02eea300p-9,0x0.0p+0,0x1.1b5a89ecd3400p-8,0x0.0p+0,0x1.ba7200b985300p-8,0x0.0p+0,0x1.8deeaa3c41800p-11,0x0.0p+0,0x1.4fe7daa324980p-7,0x0.0p+0,-0x1.9883dece29400p-11,0x0.0p+0,0x1.83081df976c00p-9,0x0.0p+0,-0x1.483c7d6501000p-12,0x0.0p+0,-0x1.2a51ffce47c00p-11,0x0.0p+0,0x1.fd0db094506c0p-6,0x0.0p+0,-0x1.199873d94a100p-9,0x0.0p+0,0x1.a24d043075800p-9,0x0.0p+0,-0x1.8e72d9bd2fe00p-10,0x0.0p+0,-0x1.b191a9cfc5400p-11,0x0.0p+0,0x1.411173b783400p-9,0x0.0p+0,0x1.86dd487dd9000p-11,0x0.0p+0,0x1.9c815a81ac600p-9,0x0.0p+0,0x1.8160d66d5a400p-10,0x0.0p+0,-0x1.347c5bd48a600p-9,0x0.0p+0,0x1.076b9a316ae00p-9,0x0.0p+0,-0x1.0545c78294f80p-8
2024-12-27,022F_BASE,0x1.cb32cd7e44f9ap-12,False,0x0.0p+0,0x1.cb32cd7e44f9ap-12,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.caf8cc35c5000p-12,0x0.0p+0,0x1.e3523bfabd000p-11,0x0.0p+0,-0x1.0cb3a24c2a080p-8,0x0.0p+0,-0x1.c243ed7594d00p-8,0x0.0p+0,-0x1.54beeeee7ca00p-9,0x0.0p+0,-0x1.ddb14bcee9840p-7,0x0.0p+0,-0x1.b252c7beced40p-7,0x0.0p+0,-0x1.d7a2e7e152260p-6,0x0.0p+0,-0x1.15102a98c0f80p-7,0x0.0p+0,-0x1.0ca805e3ec300p-7,0x0.0p+0,-0x1.8000259301610p-5,0x0.0p+0,-0x1.4d3f9dcc4b9f0p-5,0x0.0p+0,-0x1.2304bcbbc6320p-6,0x0.0p+0,-0x1.60fe43a11f080p-8,0x1.47ae147ae147bp-4,-0x1.f0505f071a000p-14,0x0.0p+0,-0x1.e06a3e88f1900p-8,0x0.0p+0,-0x1.e823fed800e80p-8,0x0.0p+0,-0x1.40ba5ccb54c00p-8,0x0.0p+0,-0x1.0892b62dbc140p-7,0x0.0p+0,-0x1.79ee412e70000p-9,0x0.0p+0,-0x1.3124345a8cf80p-8,0x0.0p+0,-0x1.527812f01ef00p-8
2024-12-30,022F_BASE,0x0.0p+0,False,0x0.0p+0,0x0.0p+0,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x0.0p+0,0x0.0p+0,-0x1.8251e56b3f000p-10,0x0.0p+0,-0x1.0dce234a83cc0p-7,0x0.0p+0,-0x1.a213f092cdc00p-9,0x0.0p+0,0x1.8056376806b00p-8,0x0.0p+0,-0x1.f7ed88280c200p-8,0x0.0p+0,-0x1.b82719f84f1c0p-7,0x0.0p+0,-0x1.e2db2a880d280p-5,0x0.0p+0,-0x1.424c78dc9aae0p-6,0x0.0p+0,0x1.075a6eab26680p-7,0x0.0p+0,-0x1.7430b2aa229a0p-6,0x0.0p+0,-0x1.48ff1cfe985f0p-5,0x0.0p+0,-0x1.1b048c3e8fd60p-6,0x0.0p+0,-0x1.b7cabb89f31c0p-7,0x1.47ae147ae147bp-4,-0x1.eff9e9b2f6000p-14,0x0.0p+0,-0x1.3beb832713600p-7,0x0.0p+0,-0x1.497fd59570080p-7,0x0.0p+0,-0x1.804aa96556700p-7,0x0.0p+0,-0x1.33292b4662400p-8,0x0.0p+0,-0x1.13a4956eda880p-8,0x0.0p+0,-0x1.934316bef2540p-7,0x0.0p+0,-0x1.7ec145dde6200p-8
2024-12-31,022F_BASE,0x1.1e207c25b7d2bp-10,False,0x0.0p+0,0x1.1e207c25b7d2bp-10,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.ca95e1647e000p-13,0x0.0p+0,0x1.c253490026540p-6,0x0.0p+0,-0x1.466ddfe841000p-11,0x0.0p+0,0x1.9887113beb300p-8,0x0.0p+0,-0x1.e128a35701c00p-10,0x0.0p+0,0x1.4ca1ac338a000p-10,0x0.0p+0,-0x1.176c3ae883740p-7,0x0.0p+0,-0x1.716ebd7d5b1e0p-6,0x0.0p+0,-0x1.0df36c0c9d0c0p-7,0x0.0p+0,-0x1.5ed2f5f197d00p-8,0x0.0p+0,0x1.d727422e3fa00p-9,0x0.0p+0,-0x1.ad75fdb4fb8c0p-6,0x0.0p+0,-0x1.aff8ebad50400p-10,0x0.0p+0,0x1.09e7c1e3f7a00p-8,0x1.47ae147ae147bp-4,0x1.ae31425dabf00p-7,0x0.0p+0,0x1.0f850d5130c00p-10,0x0.0p+0,-0x1.3de6f2fc48e00p-10,0x0.0p+0,0x1.915f59571be00p-9,0x0.0p+0,0x1.03de972db4880p-7,0x0.0p+0,-0x1.e479e4bcfb400p-11,0x0.0p+0,0x1.3b2ac66e0fa00p-9,0x0.0p+0,-0x1.0dcbd50b13180p-8
2025-01-02,022F_BASE,0x1.2980a57a13812p-10,False,0x0.0p+0,0x1.2980a57a13812p-10,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.cb0ab6d886000p-13,0x0.0p+0,0x1.72a0492998780p-6,0x0.0p+0,-0x1.4d776950baa40p-7,0x0.0p+0,0x1.bd3e01e2b7480p-7,0x0.0p+0,0x1.1b7069eb4f000p-11,0x0.0p+0,0x1.ab19d318f5800p-11,0x0.0p+0,-0x1.f23ff6daf4c00p-10,0x0.0p+0,0x1.aff30ac8f6700p-7,0x0.0p+0,0x1.947dff8834400p-8,0x0.0p+0,0x1.6838f0f5c9000p-9,0x0.0p+0,0x1.77901f941f000p-11,0x0.0p+0,-0x1.9e180df138600p-8,0x0.0p+0,-0x1.056c5fb466960p-6,0x0.0p+0,-0x1.6a2fdbecc66c0p-7,0x1.47ae147ae147bp-4,0x1.7e88773ce8c00p-7,0x0.0p+0,-0x1.4573e3e831900p-9,0x0.0p+0,-0x1.c995e9c632900p-9,0x0.0p+0,-0x1.9025a9532ea00p-9,0x0.0p+0,-0x1.322a87ba5e7c0p-7,0x0.0p+0,0x1.f62fd8c207f00p-8,0x0.0p+0,0x1.30ba5a3718000p-12,0x0.0p+0,0x0.0p+0
2025-01-03,022F_BASE,0x1.bcdf5b55b1677p-11,False,0x0.0p+0,0x1.bcdf5b55b1677p-11,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.ca9204afac000p-14,0x0.0p+0,0x1.2284ac9596740p-6,0x0.0p+0,0x1.8103cec879b00p-8,0x0.0p+0,-0x1.01b0593fd1f80p-7,0x0.0p+0,-0x1.a910fb4bbe200p-10,0x0.0p+0,0x1.e78078000fa00p-7,0x0.0p+0,0x1.09fb71a6ba300p-6,0x0.0p+0,0x1.3e43d7dd26070p-4,0x0.0p+0,0x1.aaf07652f0c00p-6,0x0.0p+0,-0x1.a31da5681bb00p-9,0x0.0p+0,0x1.73630846502a0p-5,0x0.0p+0,0x1.88c5f54492400p-5,0x0.0p+0,0x1.b3231f768ea00p-6,0x0.0p+0,-0x1.f83161bf46000p-13,0x1.47ae147ae147bp-4,0x1.32480fb86b480p-7,0x0.0p+0,0x1.0248c928df400p-7,0x0.0p+0,0x1.6261700bb8f00p-7,0x0.0p+0,-0x1.0bb49d6391000p-11,0x0.0p+0,0x1.bf52d5ce5d700p-7,0x0.0p+0,0x1.5c0167cb0b080p-7,0x0.0p+0,0x1.4178ca6806600p-7,0x0.0p+0,0x1.4284bb52abb00p-7
2025-01-06,022F_BASE,-0x1.aa593a59423c0p-15,False,0x0.0p+0,-0x1.aa593a59423c0p-15,,nan,nan,nan,nan,,,0x1.1ffe0062bd10cp+0,0x1.5168e034e66b8p-2,-0x1.050cd79a7d39cp+0,0x1.409a9a6c469b7p-1,0x1.75b8859e654aap-10,0x1.9ea66686ff664p-2,0x1.f17a5c6bbfa0dp-1,False,0x1.d70a3d70a3d71p-1,0x1.ca852f5070000p-14,0x0.0p+0,-0x1.3c8b6f2e37dc0p-7,0x0.0p+0,0x1.a45d3391bc640p-6,0x0.0p+0,-0x1.42fc8f649ca00p-10,0x0.0p+0,-0x1.fefb3eed65000p-11,0x0.0p+0,0x1.a488958287000p-12,0x0.0p+0,0x1.7b298c2ad6d00p-7,0x0.0p+0,0x1.6ebebe6444300p-4,0x0.0p+0,0x1.da481cc72e7c0p-6,0x0.0p+0,-0x1.24cb83a096a00p-8,0x0.0p+0,0x1.670498e1bc800p-11,0x0.0p+0,0x1.175d0fbdf3400p-5,0x0.0p+0,-0x1.531c49fc65780p-8,0x0.0p+0,0x1.b929e3aa5e400p-8,0x1.47ae147ae147bp-4,-0x1.2bb2409b2ba00p-8,0x0.0p+0,-0x1.94a0e7cb17a00p-9,0x0.0p+0,-0x1.1e6883e03d500p-9,0x0.0p+0,-0x1.570605d386b40p-7,0x0.0p+0,-0x1.c15252b914880p-7,0x0.0p+0,-0x1.6d9a80b8fb140p-7,0x0.0p+0,0x1.c4b267edf5000p-12,0x0.0p+0,0x1.d46967c1c6800p-9
