model,date,top_asset,second_asset,top_score,second_score,score_gap,turnover,tx_cost_applied,overlay_fraction,v2_tqqq_scale,v2_alert_action,war_strength,growth_strength,risk_off_strength,soxx_strength,copper_strength,copper_3m_strength,industrial_strength,materials_strength,usd_3m_strength,hyg_strength,credit_strength,tech_real_economy_divergence,crash_pressure,soxx_5d,soxx_10d,soxx_dd_21,qqqm_5d,qqqm_10d,qqqm_dd_21,breakdown_score,overlay_style,conditional_breakdown_defense_level,raw_pred_QQQM,adj_pred_QQQM,signal_w_QQQM,exec_w_QQQM,raw_pred_XLE,adj_pred_XLE,signal_w_XLE,exec_w_XLE,raw_pred_XSOE,adj_pred_XSOE,signal_w_XSOE,exec_w_XSOE,raw_pred_XLI,adj_pred_XLI,signal_w_XLI,exec_w_XLI,raw_pred_XLB,adj_pred_XLB,signal_w_XLB,exec_w_XLB,signal_w_BIL,exec_w_BIL,exec_w_TQQQ,exec_w_ERX,exec_w_UXI,exec_w_SOXL
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2025-12-26,XLB,XLI,0.009651430927624941,0.008913916531787778,0.0007375143958371633,0.3999999999999999,0.0003999999999999999,0.0,0.476,V2_TQQQ_TO_QQQM_OVERLAY,0.43857162777520114,0.19645480403561666,-0.45981209138255386,0.6077227580995643,1.233987871030832,1.17550921398455,0.9899913548416506,1.2209116821971182,0.30614965165841157,-0.3775725391971822,0.37843239679812823,-0.947557620237202,-0.7524594086953427,0.04793853754146826,-0.025535963697680186,-0.031111746888230485,0.0257096063300708,-0.001332040028998227,-0.00457863623979915,0.0,hybrid,off,0.004822995367571842,0.0043549197914796,0.0,0.0,0.00463345827985459,0.005353437692176499,0.0,0.0,0.004822995367571842,0.006431756080324649,0.0,0.0,0.004822995367571842,0.008913916531787778,0.4,0.4,0.004768873302096581,0.009651430927624941,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-01-12,XLE,XLI,0.025303268790970983,0.02022612152484486,0.005077147266126122,1.4,0.0014,0.0,0.23120000000000002,V2_TQQQ_TO_QQQM_OVERLAY,1.7566098154524885,-0.38151481639542956,0.36073719958664807,0.20914102598362502,1.1062207427729922,1.0379833497285902,1.5353328938175328,1.3627430521722146,0.4127344334066185,0.04651935485159377,0.14860780722639091,-1.7277076203237387,-0.8923296923595838,0.03864053477393581,0.07943408795127915,0.0,0.014974639035695292,0.005294296018939937,0.0,0.0,hybrid,off,0.010085115565990318,0.005093653860389007,0.0,0.0,0.01652021971370854,0.025303268790970983,0.7,0.7,0.014787400401363022,0.014432524865691986,0.0,0.0,0.014828207075321898,0.02022612152484486,0.30000000000000004,0.30000000000000004,0.01542010878753481,0.019549927316661747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-01-27,XLE,XLI,0.05666970522990258,0.029848196647900317,0.02682150858200226,0.8,0.0008,0.0,0.85,V2_TQQQ_TO_QQQM_OVERLAY,1.224518111100644,0.985658299545034,0.3116174840854106,1.8764661573212624,0.36928895874228373,0.6075939712982724,1.0632964741154607,0.7331203987358572,-0.2761905059621733,0.19519447822085556,-0.2614454658593856,0.24612570642438764,0.2723224174887968,0.04069955040804696,0.06275161010584474,0.0,0.03786403845969377,0.006234585028797479,0.0,0.0,hybrid,off,0.006958715830802918,0.008137385365694945,0.0,0.0,0.05133564131403539,0.05666970522990258,0.8,0.4,0.024403810329764068,0.023812401859319286,0.0,0.0,0.025867988550385745,0.029848196647900317,0.19999999999999996,0.19999999999999996,0.024457261057873575,0.025318436275937543,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-02-10,XLE,XLI,0.024057140708983155,0.019214294529268,0.004842846179715154,1.0,0.001,0.0,0.035402499999999996,V2_TQQQ_TO_QQQM_OVERLAY,0.4631280499257,-0.4047201310775569,1.1092170868162703,0.6800857071495845,-0.0730816991273916,0.8638133457469054,1.18127305650029,0.553911595091078,-0.23262297535739299,0.3843785056603148,-0.17226484933376376,-0.9901102493963181,-0.15037931491128265,0.016751452634027775,0.0009968978342447254,-0.02686012428463913,-0.007998023592967196,-0.031056369022010588,-0.034437827597850856,0.0,hybrid,off,-0.0007612001698832392,-0.004419284033166896,0.0,0.0,0.02401825827858477,0.024057140708983155,0.6,0.3,0.018262641580609102,0.016112271232115425,0.0,0.0,0.01837582994993659,0.019214294529268,0.4,0.2,0.018960086139544658,0.017074417091957,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-02-25,XLE,XLI,0.006582805442523693,0.004531780966826949,0.0020510244756967435,1.0,0.001,0.0,0.14160999999999999,V2_TQQQ_TO_QQQM_OVERLAY,0.7373553870036423,-0.18521799438993075,0.6278111576224902,0.6373987339805088,-0.1669742114031794,0.7034308080751545,0.7166894015663139,0.2763193864808274,-0.08401587143836038,0.22609429911236886,-0.010846646686120537,-0.4826788067854764,-0.038482821022289726,0.028162769819021438,0.04715031289377958,0.0,0.017844290682697883,0.008142038564500353,-0.02657618315372967,0.0,hybrid,off,0.002702014897964741,0.00045624809720876667,0.0,0.0,0.002896028507505481,0.006582805442523693,0.6,0.6,0.0027739101968019386,0.0012793595185559047,0.0,0.0,0.0028667523844388074,0.004531780966826949,0.4,0.4,0.002866752384438808,0.002608379042398826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-03-11,XLE,XSOE,0.03953984855892803,-0.008807717015687777,0.04834756557461581,1.0999999999999999,0.0010999999999999998,0.0,0.272,V2_TQQQ_TO_QQQM_OVERLAY,1.6765675796643318,0.07049344437521443,0.302219498069495,-0.6148971605347826,-0.01869216231350876,0.4220976429486025,-0.242750282449778,0.016616025444513058,0.7686485520709897,0.7562109988089379,-0.30205602330763176,0.15524808302110976,0.21403664904046388,0.0016103750985183574,-0.07040765498759705,-0.07040765498759705,-0.004614653406539104,-0.014261527714674038,-0.014261527714674038,2.0,hybrid,off,-0.01663083798419864,-0.021044905898776008,0.0,0.0,0.031213405416106545,0.03953984855892803,0.9,0.45,-0.006955549108193044,-0.008807717015687777,0.09999999999999998,0.09999999999999998,-0.012625282032272105,-0.013169277128797195,0.0,0.0,-0.012057787776159543,-0.012571560922877685,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-03-25,XSOE,XLB,0.027779623978605256,0.012133643882990063,0.015645980095615193,1.8,0.0018000000000000002,0.0,0.136,V2_TQQQ_TO_QQQM_OVERLAY,0.7637376564606618,-0.11360875491307329,0.3055254465724969,-0.6168527429421401,-0.3321243482635765,0.18350152916963244,-0.47907384809793885,-0.24846781967297293,1.0823884021855672,1.3215299492980392,0.16042191151852592,0.24066813328581876,0.26661105860049006,0.02057396930240607,0.009859086754712143,-0.061242723411603306,-0.010811396476468338,-0.031566926958398134,-0.045378262069387776,2.0,hybrid,off,0.006029341284958864,0.004315644226655041,0.0,0.0,0.00704947955743913,0.010868167839742439,0.0,0.0,0.028846111255818124,0.027779623978605256,0.8,0.8,0.008630926853802075,0.00808098104997158,0.0,0.0,0.013085992503037535,0.012133643882990063,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-04-09,XSOE,QQQM,0.031065968437458454,0.02972054438365789,0.0013454240538005625,0.8,0.0008,0.0,0.476,V2_TQQQ_TO_QQQM_OVERLAY,-0.23477001015535937,0.42667848003775666,-0.30895460803415453,1.2554467200013564,-0.38599173677248894,-0.15511606293086486,0.16352299000624892,-0.1548043843259779,0.6202327270412271,0.39396818295132807,0.7069835794727402,0.5394244890814084,0.20007285023518318,0.11842021483739118,0.09668359365258361,0.0,0.04431134766238687,0.038226283090920576,0.0,0.0,hybrid,off,0.02622920315377791,0.02972054438365789,0.4,0.4,0.024534865826563553,0.024193523042533346,0.0,0.0,0.030960787839620814,0.031065968437458454,0.6,0.6,0.023578239435242586,0.023578239435242586,0.0,0.0,0.022759848986111095,0.022759848986111095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-04-23,QQQM,XSOE,0.03949124382505382,0.02455238918522168,0.01493885463983214,1.3038132165254996,0.0013038132165254996,0.9312951546610714,1.0,V2_TQQQ_TO_QQQM_OVERLAY,-1.2895499170436169,2.2394126971342008,-1.4735265178806156,2.7761615652088034,0.4212770263741994,0.10536588794439213,-0.1620828727917435,0.22571349248171915,0.6831063541617534,-1.8714783386825464,-0.31354456599045666,2.0907588723304493,0.6650447162460233,0.08634066133086882,0.16472544804439693,0.0,0.017179326689226615,0.06762736266413749,-0.00522933481306509,0.0,hybrid,off,0.026056543090342627,0.03949124382505382,0.7,0.04809339173725003,0.024726520498596898,0.022934990340889538,0.0,0.0,0.024698073568017065,0.02455238918522168,0.30000000000000004,0.30000000000000004,0.021845788880360394,0.021764747443964522,0.0,0.0,0.021159251474450694,0.021159251474450694,0.0,0.0,0.0,0.0,0.6519066082627499,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-05-07,QQQM,XSOE,0.04043381581368316,0.01893701560415239,0.02149680020953077,0.2961867834745002,0.0002961867834745002,1.0,1.0,V2_TQQQ_TO_QQQM_OVERLAY,-1.4110701870002467,2.79754786064223,-1.880668620929367,2.5950957212844603,-0.23648490594178107,-0.2712346095176955,-1.0859491508004804,-0.4917654521483064,0.6063801132762353,-2.142239323628948,-0.690451040885107,3.4206934434568397,1.3001486177023567,0.06700758517884498,0.11646253912310933,-0.028626729111024485,0.04081484312717154,0.06673623519371619,-0.0009776073093108462,0.0,hybrid,off,0.025833187714609546,0.04043381581368316,0.8,0.0,0.01782758891536144,0.015589550626847658,0.0,0.0,0.01966467174008387,0.01893701560415239,0.19999999999999996,0.19999999999999996,0.01793233268669426,0.01738935811129402,0.0,0.0,0.017557836253343173,0.01731195352726902,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-05-21,QQQM,XSOE,0.03374124100277805,0.025211776577855262,0.008529464424922785,0.7459979111447299,0.00074599791114473,0.7176488141640928,0.85,V2_TQQQ_TO_QQQM_OVERLAY,-0.32685292656914433,1.661640368595806,-1.25074049039787,1.3771512163862598,-0.32454359268175226,-0.09957574309003511,-0.8418398250924165,-0.4530468543624858,0.9191628017779874,-1.0496651232592595,-0.24715683163443597,2.2122137842095477,0.8270320743665805,-0.010037108765203251,0.06570410481363198,-0.015109924275012343,-0.007288180708367009,0.02827477486568508,-0.007288180708367009,0.0,hybrid,off,0.025479605892884557,0.03374124100277805,0.7,0.27299895557236487,0.019345832685263464,0.018016520390386818,0.0,0.0,0.026314771939988848,0.025211776577855262,0.30000000000000004,0.30000000000000004,0.019068093650811017,0.01864717373826481,0.0,0.0,0.019561476886984397,0.019334953459803152,0.0,0.0,0.0,0.0,0.42700104442763515,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-06-05,XSOE,XLB,0.01587774355456657,0.010698999804987128,0.0051787437495794415,1.4,0.0014,0.0,0.08092,V2_TQQQ_TO_QQQM_OVERLAY,-0.16592091993877073,-0.03863759791285688,0.5421975364871997,-0.09270922940703272,0.09532436860298049,-0.1257979902459081,-0.30062566345430425,-0.07772143295494571,0.7487532791878165,0.2581403840604896,-0.4208443612476144,0.06518657524948646,0.25599095974457176,-0.051504166263385276,0.028701574544829578,-0.12329446041874681,-0.04477563182454536,-0.013119852487073924,-0.05494260157149056,4.0,hybrid,off,0.011311214994577443,0.010190639175850506,0.0,0.0,0.008784937053476367,0.008784937053476367,0.0,0.0,0.01747579722714714,0.01587774355456657,0.7,0.7,0.010940434841627357,0.009964479275950398,0.0,0.0,0.011620735617015368,0.010698999804987128,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-06-22,QQQM,XLI,0.012954984012419487,0.008557592471663681,0.004397391540755805,2.0,0.002,0.5799130513585269,0.85,V2_TQQQ_TO_QQQM_OVERLAY,-0.5134007597949007,1.5499547785799423,-0.549026448783767,2.1099350988678545,-0.0519288415909236,0.29666508612216735,0.5929391512542738,0.16312336501212382,0.8483746204861599,0.520582540361736,0.31433048981861994,1.3009115503639803,0.5609363507048813,0.09907097501793016,0.21407449265475753,0.0,0.024381931647350363,0.04787907556524962,-0.00969412697863381,0.0,hybrid,off,0.003612407026212329,0.012954984012419487,0.6,0.3042443438071513,0.008742293734031476,0.007502329911167522,0.0,0.0,0.0032139279462170987,0.0028844340308323037,0.0,0.0,0.005499415674412589,0.008557592471663681,0.4,0.4,0.006409752848871403,0.006409752848871403,0.0,0.0,0.0,0.0,0.29575565619284866,0.0,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-07-07,XLE,XSOE,0.012709339894258468,0.004442498052730989,0.008266841841527478,2.0,0.002,0.0,0.04046,V2_TQQQ_TO_QQQM_OVERLAY,-0.28652775865157276,-1.7254808063087603,0.9674376797749511,-1.6519826601352674,-0.6090775837797414,-0.36200381132999027,0.14150387538286688,-0.41262113982922094,0.7317884409387437,0.9548935576604664,0.4094985752964088,-1.447866488618614,-0.4817448212611878,-0.10199393771403531,-0.15773805863087287,-0.15773805863087287,-0.019828798478718324,-0.03869687227454377,-0.0449383150593623,4.0,hybrid,off,0.005589433412197633,0.004140757758748281,0.0,0.0,0.012709339894258468,0.012709339894258468,0.7,0.6124999999999999,0.006109466336805478,0.004442498052730989,0.30000000000000004,0.30000000000000004,0.0016922613981966408,-4.912642539827133e-05,0.0,0.0,0.002467906133532673,0.0008232620779152562,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0
CURRENT_BEST_WITH_DIVERGENCE_ALERTS,2026-07-21,XSOE,XLB,0.007619322914600006,0.0016687308601711953,0.0059505920544288115,2.0,0.002,0.0,0.014161,V2_TQQQ_TO_QQQM_OVERLAY,-0.11412737372813542,-2.1844286475046504,1.1320581089449722,-2.202789944721476,0.2370321422248631,0.135617414460384,-0.0967993720566426,0.09305309167281132,1.991313730533989,0.3809749227630528,0.14146302758046678,-2.2542270920377683,-0.8997130116446721,-0.026817123762238437,0.001812612147355619,-0.15621136440469174,-0.01488307414007295,-0.0008215949199631423,-0.03948667404082773,1.0,hybrid,off,0.0036770655471483732,0.0012975400454048108,0.0,0.0,-0.0021081222916348595,-0.0021081222916348595,0.0,0.0,0.011451862631777882,0.007619322914600006,0.0,0.0,0.0034506905521927782,0.0008155918369316313,0.0,0.0,0.0043897551375912435,0.0016687308601711953,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
