date,turnover,raw_budget,total_budget_before_vol,realized_vol_now,vol_scale,total_budget_before_conviction,total_budget,tech_state,industrial_state,energy_state,transition_instability_z,opportunity_stability_z,leader_flip_4,signal_entropy,danger_transition,score_gap_inferred,instability_penalty,opportunity_bonus,conviction_scale,score_TQQQ,score_UXI,score_ERX,target_TQQQ,target_UXI,target_ERX,allowed_TQQQ,allowed_UXI,allowed_ERX,exec_w_TQQQ,exec_w_UXI,exec_w_ERX,exec_w_QQQM,exec_w_XLE,exec_w_XSOE,exec_w_XLI,exec_w_XLB,exec_w_BIL,budget_reason
2025-12-26,0.4942596575692493,0.4432358311016526,0.4432358311016526,0.10907637016813615,1.0,0.4432358311016526,0.3751588134313141,0.38152260647619907,1.0360162694775683,0.2850710506969204,-0.516774740782853,0.39212308092130166,0.75,0.37561496315083553,0.0,0.0007375257476098,0.3438986175343363,0.5354710837075063,0.8464090380483575,0.0,0.555525206232822,0.0,0.0,0.35,0.0,False,True,False,0.0,0.35,0.0,0.0,0.0,0.0,0.050000000000000044,0.6,0.0,
2026-01-12,1.6203428683349137,0.3875762363458554,0.3875762363458554,0.11425355920189198,1.0,0.3875762363458554,0.25971042024490254,-0.11571965970262969,1.2548641734364951,1.1417963800441175,0.4857043624212573,-0.3743432036860715,1.0,0.340929858357647,0.40801028625556063,0.0050771477828803,0.6472859420685464,0.34879430315198395,0.670088606808052,0.0,0.4691674016247588,0.40224011311080876,0.0,0.1398285658325431,0.11988185441235945,False,True,True,0.0,0.1398285658325431,0.11988185441235945,0.0,0.5801181455876405,0.0,0.16017143416745688,0.0,0.0,
2026-01-27,0.3805791595101947,0.6855557432556421,0.6855557432556421,0.11725588920082905,1.0,0.6855557432556421,0.5964246829314728,1.3865217162579468,0.6912848472876885,0.79593658924773,-0.28125462028501075,1.0536657084488277,0.75,0.27927991012866066,0.0,0.0268214972938666,0.41300217012540485,0.6907580651510785,0.8699871437136621,0.0,0.22260557556603003,0.3628622449893643,0.0,0.22677157507956597,0.25,False,True,True,0.0,0.1999999999999999,0.25,0.0,0.55,0.0,0.0,0.0,0.0,
2026-02-10,0.7100588564629219,0.1492942949558773,0.1492942949558773,0.12966110583835433,1.0,0.1492942949558773,0.09497057176853899,0.08344375558367867,0.6068585001424706,0.3010333209768382,0.5714670064333551,-0.5936202563157786,0.5,0.37561496315083553,1.0393337853478994,0.0047075302121187,0.6713580537721949,0.30077286444181506,0.6361299458670324,0.0,0.41819472004559066,0.0,0.0,0.09497057176853899,0.0,False,True,False,0.0,0.09497057176853899,0.0,0.0,0.6,0.0,0.30502942823146106,0.0,0.0,
2026-02-25,0.6899411435370779,0.27674556471895606,0.27674556471895606,0.12936488310870034,1.0,0.27674556471895606,0.25827597916384015,0.1849586387757466,0.3349456039348107,0.4792810035881002,-1.1688301752940031,-0.22518187500308218,0.25,0.37561496315083553,0.0,0.0020510261282877,0.18830866008864916,0.38339049891164767,0.9332614939145552,0.0,0.0,0.20564901075350103,0.0,0.0,0.25,False,False,True,0.0,0.0,0.25,0.0,0.35,0.0,0.4,0.0,0.0,
2026-03-11,0.8,0.24948844313582208,0.24948844313582208,0.1277948526727267,1.0,0.24948844313582208,0.2629739436227375,-0.23793335050425288,-0.1407928473631855,1.0897688627164412,-2.460289721025903,0.6139551944879786,0.0,0.18143226196064352,0.0,0.0483475895724913,0.044135059903029884,0.5899975367993632,1.0540526058739077,0.0,0.0,0.500777191755679,0.0,0.0,0.25,False,False,True,0.0,0.0,0.25,0.0,0.6500000000000001,0.09999999999999991,0.0,0.0,0.0,
2026-03-25,1.8000000000000003,0.2198214781751109,0.2198214781751109,0.14184530242931687,1.0,0.2198214781751109,0.22097109169472356,-0.34006945545511713,-0.3322657250681985,0.4964295635022181,-1.7535491806456296,-0.11971846981364234,0.25,0.27927991012866066,0.0003376489105073336,0.0154880170781616,0.10047693686242495,0.4086090509368674,1.005229759753944,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1999999999999999,0.0,
2026-04-09,0.8,0.4365885684895518,0.4365885684895518,0.1754359731297757,1.0,0.4365885684895518,0.37618318793413097,0.7996241677521945,0.016825265515032148,-0.15259998541517886,-0.2393804368661168,0.7102528250482092,0.25,0.37561496315083553,0.0,0.0012748477001913,0.42574681579145635,0.6130741515543077,0.8616423220507057,1.7495302096902432,0.0,0.0,0.37618318793413097,0.0,0.0,True,False,False,0.37618318793413097,0.0,0.0,0.023816812065869053,0.0,0.6,0.0,0.0,0.0,
2026-04-23,0.647633624131738,0.8598543554136612,0.85,0.152687790730775,1.0,0.85,0.707221222200738,2.4809493527492656,0.04617017226344773,-0.8382073795676509,0.36203927558616744,2.681732449503459,0.5,0.340929858357647,0.0,0.014938851527813,0.6112451327924915,0.9192152754471581,0.8320249672949859,6.739576709139019,0.0,0.0,0.707221222200738,0.0,0.0,True,False,False,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,
2026-05-07,0.20000000000000018,0.8815813819820406,0.85,0.11938780903702309,1.0,0.85,0.8194793299284985,2.7064443734827544,-0.7151963202419052,-0.9171955902299432,-0.9351886696570806,3.021840302716548,0.5,0.27927991012866066,0.0,0.021496800508119,0.23703834790866096,0.9411350219135303,0.9640933293276452,8.266110933706885,0.0,0.0,0.75,0.0,0.0,True,False,False,0.75,0.0,0.0,0.050000000000000044,0.0,0.1999999999999999,0.0,0.0,0.0,
2026-05-21,0.5460163751488634,0.608405039909589,0.608405039909589,0.13217010669937151,1.0,0.608405039909589,0.47699181242556826,1.5336201596383559,-0.5752888519656638,-0.21245440037515617,-0.11971752495179383,1.6131431417082631,0.25,0.340929858357647,0.7387950968295584,0.0085294631654828,0.4626579345859538,0.7962700657318525,0.7840037164985529,4.667294099208903,0.0,0.0,0.4769918124255683,0.0,0.0,True,False,False,0.4769918124255683,0.0,0.0,0.22300818757443164,0.0,0.3,0.0,0.0,0.0,
2026-06-05,1.4,0.1737081770289286,0.1737081770289286,0.16331385404257798,1.0,0.1737081770289286,0.0868540885144643,-0.06296979009164219,-0.1690794834190501,-0.10784859254625936,2.413984125063223,-0.42242879001207667,0.5,0.340929858357647,2.862586598635381,0.0050058310513353,0.9533576038088579,0.33795320759205066,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,
2026-06-22,1.9999999999999998,0.7172762874203998,0.7172762874203998,0.18495786847037776,1.0,0.7172762874203998,0.5302279176525475,1.8019458643281134,0.3178982133837151,-0.33371049167785544,0.815313976768648,1.2351085962883004,0.5,0.37561496315083553,0.0,0.0043973915147817,0.7348055295514276,0.7281206966229647,0.7392240994881486,4.503648495615213,0.3257274282827889,0.0,0.49446557925887347,0.03576233839367406,0.0,True,True,False,0.49446557925887347,0.03576233839367406,0.0,0.10553442074112651,0.0,0.0,0.364237661606326,0.0,0.0,
